Text,Label
HER   RETAILCUSTOM,hawthorne
ARE   TERMEDMOST  ,plato
INTOT BUT   WHERES,shakespeare
WHO   WERE  HIS   ,hawthorne
FROM  THE   KEEN  ,plato
HIS   GAIT  HIS   ,hawthorne
STAND BEFOREOUR   ,shakespeare
FLOCKSMUST  NOT   ,plato
UPON  HIM   THESE ,plato
NOR   INDEEDVIVID ,hawthorne
MORE  WIT   WILT  ,shakespeare
AND   FOLLOWTHE   ,plato
WEAR  THE   CHOW  ,confucius
WORD  WHAT  WONDER,hawthorne
HAVE  THAT  SCOPE ,shakespeare
WHICH MAY   FOLLOW,plato
STANDASPOT  WHERE ,tolstoy
WRONGSTHE   STATE ,plato
TIME  THE   ROOF  ,tolstoy
ONLY  THIS  MEAT  ,aquinas
SURE  BUT   LADY  ,hawthorne
GATE  WAY   WHEN  ,confucius
AGAIN RAISEDHIS   ,tolstoy
AIR   BUT   NOW   ,shakespeare
AND   HAVE  HIM   ,plato
HATH  THE   GIFT  ,shakespeare
HABIT STANDSABOVE ,aquinas
MOSES THE   REASON,aquinas
OUT   ALL   SINS  ,aquinas
FILL  THE   SOURCE,confucius
WITH  MORE  ARDENT,aquinas
CROW  THE   CHILD ,hawthorne
THAT  WORD  BROAD ,shakespeare
AND   PAST  SINS  ,aquinas
RETURNBUT   OUR   ,confucius
ARE   FOUND TRUE  ,plato
HAVE  CHOSENGOD   ,aquinas
SHOULDHAVE  ASKD  ,shakespeare
SHOW  YOU   WHAT  ,tolstoy
AVOID THE   PERIL ,hawthorne
HIS   CHAIR GOOD  ,hawthorne
AND   THAT  CHANCE,plato
THE   WARP  AND   ,plato
MANNERTHE   STATE ,aquinas
FEEL  ITS   GRASP ,hawthorne
MANY  WRONGSDONE  ,plato
ROAD  FROM  KREMS ,tolstoy
THE   MOON  SET   ,aquinas
DOG   OFF   ONE   ,tolstoy
WHAT  FORCE MADE  ,tolstoy
THIS  LIFE  THUS  ,aquinas
HER   WITH  QUEER ,hawthorne
OUR   LORD  HAD   ,aquinas
SHOULDANY   ONE   ,plato
WAS   BORN  BUT   ,aquinas
GOD   CARES NOT   ,plato
THING THUS  HEAT  ,aquinas
ARE   COME  GIVE  ,shakespeare
HIS   FACE  MORE  ,hawthorne
VENIALSINS  COULD ,aquinas
THE   DUE   COURSE,hawthorne
PUT   INTO  WATER ,aquinas
WRETCHFIT   FOR   ,shakespeare
MORE  SAID  ILYN  ,tolstoy
ROOFD WERE  THE   ,shakespeare
WITHINHENCE THOSE ,aquinas
TRUTH ITSELFTHE   ,aquinas
NOT   WISE  AND   ,confucius
THAN  THE   DIRECT,hawthorne
TOWARDGRKI  WHEN  ,tolstoy
AND   HIS   TALKS ,tolstoy
SPOUT RAIN  NOR   ,shakespeare
SHE   HEARD BELLS ,tolstoy
WILL  REMIT THE   ,plato
KITTY HAD   YET   ,tolstoy
YES   NOW   THEN  ,plato
BACON COKE  NOYE  ,hawthorne
GONE  FORTH HUI   ,confucius
PRAY  GOD   DEFEND,shakespeare
ALONE HENCE THERE ,aquinas
CARRY ROUND EACH  ,plato
FOR   OUR   OLD   ,hawthorne
WITH  HIS   BID   ,hawthorne
KINGLYHONOR SAID  ,aquinas
BEING SLAIN WAS   ,aquinas
SHE   BORS  LOOKED,tolstoy
DUE   FOR   ANY   ,aquinas
THE   LAWS  BOTH  ,plato
RAIN  THIS  NIGHT ,shakespeare
VESSELOVER  LIVING,aquinas
NOT   FOUND THE   ,hawthorne
THAT  FUTURESTRIFE,shakespeare
SET   ASIDE THOSE ,confucius
HER   OTHER PROTGS,tolstoy
MUSIC LIN   FANG  ,confucius
THE   TOIL  THAT  ,aquinas
INFAMYAND   THE   ,hawthorne
STREETAND   BEHELD,hawthorne
LEAR  WALK  THUS  ,shakespeare
TSZE  CHANG SAID  ,confucius
IMPOSEUPON  ANYONE,tolstoy
THATS NOT   AFTER ,tolstoy
OUR   HATE  DOWERD,shakespeare
SUCH  ORDER THUS  ,aquinas
FROM  THE   TOO   ,hawthorne
THEN  ASKED THE   ,tolstoy
CITY  AND   HERE  ,hawthorne
SOBBEDYET   MORE  ,tolstoy
WOULD EXULT MAN   ,shakespeare
THE   CLEAN AND   ,aquinas
FOR   EDMUNDEARL  ,shakespeare
HIS   SLEEVEWHO   ,tolstoy
PEARL WOULD SHOW  ,hawthorne
MAN   DRINKSWINE  ,plato
THEIR MONEY INTO  ,plato
ANG   HEARD THERE ,confucius
HIM   HIS   SON   ,aquinas
DESIREALWAYSAND   ,plato
WHOSE ACTS  ARE   ,aquinas
THE   ONE   THIS  ,plato
NEW   LAW   VIZ   ,aquinas
KING  FOR   HIM   ,shakespeare
WAY   WHEN  PUBLIC,confucius
ELSE  WHO   MAY   ,plato
THE   HARD  STERN ,hawthorne
TOOK  PLACE WHY   ,tolstoy
THIRTYPENCE AND   ,aquinas
BEING JUST  MAY   ,confucius
PUT   YAU   AND   ,confucius
AWAY  THE   SORROW,hawthorne
WHO   THOUGHPOOR  ,confucius
DEATH HAD   NEVER ,hawthorne
HEAVENYET   THESE ,hawthorne
HARD  THAN  THE   ,confucius
MUSIC AND   MELODY,plato
THIS  HARD  AND   ,hawthorne
ELSE  AND   THERE ,hawthorne
LIFE  NOW   ONE   ,aquinas
HAD   DONE  ITS   ,hawthorne
TAKEN WITHINTHIS  ,hawthorne
AND   YET   DURING,tolstoy
COMES OVER  THE   ,hawthorne
FOOD  SUPPLYBECAME,confucius
THE   POET  SHALL ,plato
ENOUGHENOUGHAND   ,shakespeare
AGO   THEY  MADE  ,plato
HALL  WITH  HASTY ,confucius
GAL   TURN  YOU   ,aquinas
BLACK AND   DENSE ,hawthorne
WAS   MAN   THUS  ,shakespeare
SORT  SHALL HAVE  ,plato
BURY  BACK  OUR   ,shakespeare
THE   GENTLEFORCE ,plato
DREAMSWHY   DOST  ,hawthorne
THE   COCK  BEFORE,tolstoy
PEOPLEWERE  HELD  ,plato
THIS  BANK  HERE  ,shakespeare
DEER  LARGE AND   ,confucius
CAN   TEND  FREELY,aquinas
ALL   HIS   ABSENT,tolstoy
SOAKEDWITH  RAIN  ,hawthorne
THAT  THE   LARGER,tolstoy
ALAS  FOR   HIS   ,hawthorne
WAS   NEVER ACTED ,hawthorne
INTO  THE   RUDE  ,hawthorne
OFTEN BRING LOSS  ,aquinas
TILL  ONE   OCLOCK,tolstoy
ATTIREAND   POOR  ,confucius
WHEN  TRUTH AND   ,confucius
ENERGYTHAT  HAD   ,hawthorne
SUN   CHIA  HAS   ,confucius
ANY   OTHER THEIR ,aquinas
OLD   FELLOWTHIS  ,hawthorne
SIR   YES   BEING ,shakespeare
EVILS SAID  TSZ   ,confucius
WOULD NEVER GRASP ,tolstoy
LIVE  ARIGHTAND   ,aquinas
SERVE THE   JEW   ,shakespeare
BEING TOO   PURELY,confucius
OUT   COME  WITH  ,hawthorne
SEE   WHAT  WENT  ,tolstoy
SENT  MEANT NOT   ,tolstoy
SAKE  YET   COULD ,shakespeare
THOU  HAST  NEED  ,shakespeare
BAD   SINCE THEY  ,aquinas
OATH  FOR   THE   ,plato
PTYA  VOULEZVOUS  ,tolstoy
AND   WAS   BETTER,hawthorne
SIMPLYFOR   PER   ,aquinas
HIM   JUST  NOW   ,tolstoy
SIMPLYFROM  NOT   ,confucius
YET   TIS   NOT   ,shakespeare
OUR   SINS  NOR   ,aquinas
THE   TERM  STATE ,plato
HIGHERDEGREEAND   ,aquinas
HIS   CHIN  AND   ,hawthorne
HEAVENGRANT HIM   ,hawthorne
ALL   HER   WEALTH,shakespeare
THAT  SNYA  DID   ,tolstoy
THERE FOR   EVEN  ,aquinas
SAY   THINGSHAVE  ,shakespeare
THAT  TWO   DAYS  ,tolstoy
ERE   LONG  BEHOLD,confucius
FROM  BIRTH ONE   ,aquinas
DOOR  AND   HEARD ,tolstoy
MENTALAND   MORAL ,confucius
MENTALGRASP AND   ,hawthorne
POT   THAT  HAD   ,aquinas
CAST  MYSELFWHEN  ,hawthorne
FELLOWTHATS BETTER,tolstoy
ATHOS AND   THE   ,plato
MIGHT HAVE  TOOK  ,shakespeare
HIS   LETTERGOOD  ,shakespeare
BUT   THEY  DIFFER,aquinas
HIM   AMID  THIS  ,hawthorne
PILOT CANNOTSAVE  ,plato
FLY   THAT  WAY   ,shakespeare
HAD   THE   FOMES ,aquinas
SOME  FIRST RATE  ,hawthorne
SHRINETHIS  MORTAL,shakespeare
GOLDENBRIDGEFOR   ,tolstoy
HAD   MANNA AND   ,aquinas
WARDS OFF   MORTAL,aquinas
KUTZOVDURINGTHE   ,tolstoy
ROUND WOMBEDAND   ,shakespeare
NINE  THINGSTHERE ,confucius
TALKEDABOUT THIS  ,tolstoy
THEIR VICES ANNA  ,tolstoy
WILL  THAT  BEST  ,plato
ENJOY HONOR LOVING,confucius
WHO   COULD SEE   ,confucius
NOW   SEEMEDQUITE ,tolstoy
BECOMEMORE  UNHOLY,plato
BACK  AND   GOES  ,plato
AND   MERRY MAKING,plato
THEN  THE   LAW   ,aquinas
BETTERSOUL  FOR   ,plato
LETS  AWAY  AND   ,shakespeare
AND   CHAISEFROM  ,hawthorne
HIM   CHAP  XXV   ,confucius
LARGE GENTLEBROWN ,tolstoy
THE   RAGGEDCLOAK ,hawthorne
NOT   DONE  WITH  ,aquinas
FEET  WOULD CARRY ,tolstoy
MIGHT WELL  HOPE  ,hawthorne
LOSE  OUR   SENSES,plato
ONE   BUT   WHAT  ,plato
SHARP LINE  BUT   ,hawthorne
THEM  THE   SUN   ,hawthorne
SHUN  SAW   HIM   ,confucius
AND   BUILD LARGE ,plato
GOING FROM  BAD   ,tolstoy
TAKEN AND   WOULD ,plato
HER   FUTUREHOME  ,confucius
THE   THIN  ONE   ,tolstoy
BUT   WHATS HIS   ,tolstoy
UNTO  THE   JEW   ,shakespeare
HIS   TOOLS WHEN  ,confucius
AND   BEAR  ABOUT ,hawthorne
GOOD  HABIT OBJ   ,aquinas
NOT   SPEAK AGAIN ,hawthorne
KNOW  EATS  WITH  ,tolstoy
PRETTYLITTLEFACE  ,tolstoy
LIKE  YOUR  GRACE ,shakespeare
THE   BEST  CHOICE,plato
NOW   LET   HIM   ,hawthorne
WOMEN WERE  SEATED,tolstoy
THE   MASTERNEXT  ,confucius
OTHERSAGAIN TRUE  ,hawthorne
WERE  HIS   BUT   ,shakespeare
WHAT  SWELLSTHEY  ,tolstoy
JUDGE STILL INSIST,hawthorne
HIM   WITH  GREEDY,tolstoy
SHOULDHAVE  BANGED,shakespeare
THOSE ACTS  YET   ,aquinas
FARM  UNCLE VENNER,hawthorne
BEEN  LOOSEDBEFORE,tolstoy
CORNERNEVER MORE  ,hawthorne
OFTEN LEVIN HAD   ,tolstoy
HIGH  PITCH AND   ,tolstoy
STEPS YOU   ARE   ,shakespeare
COLD  LOOK  HERE  ,shakespeare
POWER SHOULDNOT   ,aquinas
SAID  THE   NOT   ,hawthorne
ONCE  FOUND POWER ,hawthorne
DONT  LIKEIMALMOST,tolstoy
MAN   AND   WHICH ,aquinas
SELF  FOR   SUCH  ,confucius
KITTY THE   SICK  ,tolstoy
OFF   THE   WHITE ,tolstoy
WITH  HIGH  SPIRIT,plato
RUG   AND   BOWING,tolstoy
AND   THIS  REASON,aquinas
WAS   HURT  UNDER ,shakespeare
THE   SEA   ARE   ,plato
NEED  FOR   VIRTUE,aquinas
LAST  WAS   WHEN  ,hawthorne
THAT  DEAD  FATHER,tolstoy
THEY  WILL  SHOW  ,confucius
THOSE OTHERSWHICH ,plato
ACTIONDOES  NOT   ,aquinas
KEPT  YES   AND   ,hawthorne
WHAT  GOD   HAS   ,aquinas
TONGUEUNFOLDTHE   ,shakespeare
THE   GREAT DEFECT,plato
TEACH THEM  CHAP  ,confucius
THAT  THE   FLCHES,tolstoy
SPORT FOR   HER   ,hawthorne
WHO   INDEEDBUT   ,plato
SHED  WITH  PIERRE,tolstoy
DAY   DREAMSEVER  ,hawthorne
REGARDTHE   OTHER ,hawthorne
FROM  THE   DINING,tolstoy
DEAD  SIT   YOU   ,shakespeare
FORMERLET   HIM   ,plato
THE   AUTUMNHAD   ,hawthorne
THE   MASTERADDED ,confucius
ONE   TIME  ITS   ,aquinas
JUNIORCLERK WHO   ,hawthorne
COLONYHAVINGALL   ,plato
VALUE THIS  THE   ,plato
WARM  SUN   THEN  ,hawthorne
FOR   HIS   SPOIL ,hawthorne
THE   MASTERSHOWED,confucius
FRUIT WHICH YOU   ,aquinas
OVER  THEM  HIGH  ,hawthorne
RIGHT FAITH ABOUT ,aquinas
WHICH YOU   AND   ,plato
SAYS  LUKE  THEY  ,aquinas
HER   FACE  PIERRE,tolstoy
REPLY OBJ   JAMES ,aquinas
NATUREBUT   EVERY ,aquinas
WITH  THE   SUBTLE,confucius
BUT   THEY  KNEW  ,tolstoy
EACH  ONE   WHOM  ,shakespeare
ROOM  WHERE THERE ,tolstoy
NOT   DOING THIS  ,tolstoy
YOUR  WIFES FIRST ,shakespeare
NOR   THE   LATTER,plato
WILL  DOT   THERES,shakespeare
HER   AWAY  SIR   ,shakespeare
WOULD MANAGEHER   ,hawthorne
AND   THEN  ANEW  ,hawthorne
BLACK LIPPEDPRESS ,confucius
THEE  ALONE SINCE ,hawthorne
CREDITTHESE WERE  ,hawthorne
NEWS  MADAM THE   ,shakespeare
BLOWS AND   WHEN  ,plato
GENTLESCROLLFAIR  ,shakespeare
LET   LOOSE THEIR ,confucius
WAS   BOTH  TRUE  ,aquinas
WILL  WANT  NOT   ,shakespeare
REPLY OBJ   SINS  ,aquinas
BEASTSAND   PLANTS,confucius
AND   SUCH  ALSO  ,confucius
THE   PONDS AND   ,tolstoy
WHICH WERE  UNDER ,plato
THIS  SAME  ILL   ,shakespeare
IVE   DONE  AND   ,tolstoy
THE   MOTIONCOMING,plato
STIR  WHICH YET   ,hawthorne
FACE  AND   TRYING,tolstoy
THEY  NOT   RULERS,plato
VERY  WELL  LATER ,tolstoy
NOT   HAVE  TRULY ,aquinas
CANNOTPURSUEWITH  ,shakespeare
MAN   THAT  EVER  ,hawthorne
PART  CLEAR THE   ,confucius
HEART AND   THEN  ,tolstoy
ANEW  HAST  THOU  ,hawthorne
AFTER PEARL GREW  ,hawthorne
THEIR HOST  THERE ,tolstoy
SELECTFROM  THESE ,plato
BEFORETHAT  SOME  ,plato
NOW   DID   WITH  ,hawthorne
MIGHT NOT   YOU   ,shakespeare
ABOUT THE   BEAN  ,hawthorne
THEY  ALL   DREW  ,tolstoy
THE   TALENTAND   ,hawthorne
YOUR  GRACE HATH  ,shakespeare
WAS   LED   AWAY  ,hawthorne
STATESETHIC NOW   ,aquinas
ALAS  THAT  SUCH  ,confucius
REMAINHERE  PRINCE,tolstoy
THE   BLIND CHAP  ,confucius
WISH  THEM  WELL  ,hawthorne
BUT   TAKINGTHE   ,hawthorne
AND   THEN  EVEN  ,confucius
EVEN  LESS  THAN  ,tolstoy
THAT  VERY  ARCH  ,hawthorne
STILL THE   BEING ,aquinas
UPON  HER   TELL  ,shakespeare
KNEW  THIS  TRUTH ,hawthorne
LET   HIM   SIGN  ,shakespeare
THE   MASTERYES   ,confucius
SWORD DRAWS WHAT  ,shakespeare
SHALL SPEND MORE  ,plato
NOW   APPEARTHE   ,confucius
HEART BIDS  YOU   ,hawthorne
FEW   REMAINPEOPLE,confucius
ONE   MAN   TAKES ,aquinas
UPON  THE   HARP  ,plato
THAT  EVENT NOT   ,tolstoy
SON   VIZ   THE   ,aquinas
THE   SWINE UNLESS,aquinas
WINE  WERE  THERE ,aquinas
WILL  THERE REAR  ,plato
QUITE BESIDETHE   ,tolstoy
UPON  SIR   TOBY  ,shakespeare
THE   CRUMBSHAD   ,hawthorne
OATH  AND   THE   ,plato
THAT  SINS  SHOULD,aquinas
COMMONLAW   WHILE ,aquinas
MAN   MORE  LIKELY,plato
AND   FIX   UPON  ,hawthorne
GOING SAID  STEPAN,tolstoy
THE   AIR   AGAIN ,aquinas
THE   SLAVE COME  ,shakespeare
THE   LAW   TRUTH ,plato
HAPPY STATE OTHERS,aquinas
HAIR  WAS   BOUND ,tolstoy
ALL   COSTS SHE   ,tolstoy
DWELT THERE TRODE ,hawthorne
SEE   FAR   MORE  ,plato
BUT   THEIR WORDS ,confucius
BEGUN WITH  HEY   ,shakespeare
HIGH  AND   HARD  ,shakespeare
THY   HELP  AND   ,shakespeare
THEY  GLEAM UPON  ,hawthorne
ERE   THE   SUN   ,shakespeare
HIS   MOUTH BEHOLD,hawthorne
SUPPLYLET   HIM   ,plato
ONE   BITTERSENSE ,hawthorne
CHOICEHIS   ARROWS,confucius
BOTH  SEXES AND   ,plato
CLOAK THE   DEEP  ,tolstoy
LIPS  UNDER HIS   ,tolstoy
LONG  NOR   EVEN  ,aquinas
AND   THE   SCOUTS,tolstoy
CANNOTKNOW  THE   ,aquinas
PUBLICVIEW  WITH  ,hawthorne
TOLD  HIM   SAYING,confucius
THAT  EFFECTWHICH ,aquinas
HAST  THOU  SENT  ,shakespeare
ATTAINTHIS  AND   ,plato
THE   SAME  SERIES,tolstoy
THAT  MANY  TIMES ,plato
ARE   POETS BOTH  ,plato
WHERE HIS   MEMORY,hawthorne
INTO  THE   CLOAK ,tolstoy
HOW   TURN  THY   ,shakespeare
RETAINTHEIR ANGER ,aquinas
THE   LATTERWILL  ,confucius
HAS   THE   WHOLE ,aquinas
CHOW  AMONG THE   ,confucius
ROUND RIGHT OVER  ,hawthorne
FRONT PIERRESTOOD ,tolstoy
FOOD  CAUSESAND   ,aquinas
THE   OTHER RULES ,confucius
SHOUTSENSUEDNOW   ,tolstoy
AFTER THE   ROSTVS,tolstoy
THE   TALE  SHE   ,plato
CAUSE YOU   ADD   ,aquinas
NOT   FROM  ONE   ,shakespeare
GIVINGTHE   DEVIL ,aquinas
THE   WELKINDANCE ,shakespeare
HIM   ARE   MANY  ,shakespeare
WHEN  THE   RASH  ,shakespeare
SUDDENVIVID SENSE ,tolstoy
THE   LAW   RUN   ,plato
TWO   SONS  ARE   ,shakespeare
HORNS WITHINHES   ,shakespeare
THE   SECONDSTORY ,hawthorne
HALF  DAY   INTO  ,hawthorne
DIRGESCHANGEOUR   ,shakespeare
SIGH  NIGHT AND   ,aquinas
SLAVE WHICH NEER  ,shakespeare
SIGHT WITH  FIGURE,confucius
WHO   WERE  PAYING,tolstoy
FATHERWITH  HIS   ,shakespeare
DID   PHBE  TOOK  ,hawthorne
THE   MASTERONCE  ,confucius
STILL WALKEDONWARD,hawthorne
THEM  THIS  INDEED,confucius
DUCATSSTOLN FROM  ,shakespeare
CHIEF CHARM AND   ,tolstoy
THY   CARE  WILL  ,aquinas
NEED  THEIR STORE ,confucius
WAS   DOING HER   ,hawthorne
NOT   HOMER BUT   ,plato
EITHERSCALE WHO   ,shakespeare
RUSH  AND   LOTUS ,confucius
GENTLERAIN  FROM  ,shakespeare
UPON  THE   AIR   ,tolstoy
DAY   WHEN  VIOLA ,shakespeare
REASONBUT   BASED ,aquinas
DANGERSEE   IVE   ,tolstoy
THEN  THE   SIGN  ,aquinas
GOLDENAGE   BUT   ,confucius
INTO  EACH  OTHERS,tolstoy
WHERE SHE   SAT   ,hawthorne
BEASTSUNLESSTHEY  ,plato
MANY  MEN   WERE  ,tolstoy
VIEW  THERE MAY   ,plato
PART  THE   DUKES ,confucius
GRAVE AND   HIS   ,aquinas
TIME  THERE SHALL ,plato
DEED  AND   LET   ,shakespeare
HIM   MATE  SAY   ,confucius
UNEASYAND   BEGAN ,tolstoy
SEIZEDTHE   LOADED,tolstoy
DINNERNAY   LET   ,shakespeare
ALSO  HAVE  DIED  ,plato
HOUSE ABOUT HIS   ,tolstoy
ONE   TRULY BENT  ,confucius
HUMOR SENT  DARYA ,tolstoy
SECONDTHE   MASTER,confucius
NEVER SHE   SAID  ,tolstoy
THE   WORLD LOOKED,hawthorne
OTHER CITY  WHICH ,plato
MANY  YEARS GONE  ,hawthorne
WHEN  SHALL THIS  ,confucius
THEY  ARE   LET   ,plato
THING AND   HAVE  ,confucius
ITS   MUDDY WALKS ,hawthorne
NEVER DID   REVIVE,hawthorne
CUBED CUBED WHICH ,plato
FROM  WHOSE ORAL  ,hawthorne
WHAT  THIS  LETTER,hawthorne
BUT   THE   WORSE ,plato
HOLD  THEIR DUTY  ,tolstoy
EXCEPTTHE   RATS  ,hawthorne
THUS  HUMAN NATURE,aquinas
BELL  THAT  RANG  ,tolstoy
FOR   THEN  ALL   ,aquinas
ATTACKHELLASAND   ,plato
WITHINITS   IRON  ,hawthorne
WAS   KITTY WITH  ,tolstoy
MOVE  ITSELFOBJ   ,aquinas
JEST  SIR   ARE   ,shakespeare
MAKE  AMONG MENS  ,hawthorne
HER   VELVETDRESS ,tolstoy
ARDOR TRUE  SUCH  ,confucius
REPORTTHEY  WERE  ,shakespeare
THE   PSALM TASTE ,aquinas
OFF   AROUNDTHE   ,hawthorne
EACH  OTHER WILL  ,plato
WAS   THERE NEED  ,aquinas
WAS   GRAY  AND   ,hawthorne
OUR   WILL  MERCY ,shakespeare
REINS ROUND HIS   ,tolstoy
JOINTSARE   STIFF ,shakespeare
PHBE  APART THAT  ,hawthorne
CHARGEHAS   ARISEN,plato
THE   REAR  BUT   ,hawthorne
WOULD YOU   PROVE ,plato
ANDREWBROKE THE   ,tolstoy
BRIDGEAND   SOME  ,tolstoy
THE   BAKD  MEATS ,shakespeare
WOULD TEAR  THE   ,shakespeare
LIVE  AND   SHALL ,aquinas
TOO   MORAL XXXI  ,aquinas
OUT   ANY   GREAT ,plato
BETTERAND   WHEN  ,plato
THOSE CHEEKSWOULD ,hawthorne
UNITEDWITH  HIS   ,aquinas
CAN   WIELD THE   ,shakespeare
THE   DRUNK THAN  ,aquinas
YOURS WITHALSOME  ,shakespeare
WAS   QUOTEDABOVE ,aquinas
EASIERAND   MORE  ,hawthorne
WILL  BEAT  INTO  ,shakespeare
HOLY  FATHEREXIT  ,shakespeare
GOD   HAS   SMILED,hawthorne
THEY  WOULD ALWAYS,aquinas
HUMAN VIRTUEREPLY ,aquinas
NIGHT TAKINGAWAY  ,aquinas
TABLE WITH  SNYA  ,tolstoy
BECOMELIKE  THOSE ,plato
FOLKS SIMPLYTAKE  ,confucius
NOT   ASSAILTHAT  ,confucius
WAKINGYOU   SEARCH,hawthorne
THE   JOKE  WAS   ,tolstoy
IMAGESAND   VERY  ,plato
THE   LIST  AND   ,shakespeare
EVEN  AND   THE   ,plato
EACH  SINGLEDEFECT,aquinas
HER   NATIVEENERGY,hawthorne
DOLLY SAT   SILENT,tolstoy
WEED  AND   HOE   ,hawthorne
PLANTSARE   USED  ,confucius
AND   THE   UNJUST,plato
WAS   EVER  COINED,confucius
BATTLEBEGIN ASKED ,tolstoy
ROMEO GOOD  NIGHT ,shakespeare
AND   HATH  WOVEN ,shakespeare
AND   USED  THEM  ,confucius
YOUVE BEEN  ALL   ,tolstoy
HEAD  HAIL  KING  ,shakespeare
HIS   DAYS  BUT   ,plato
WAS   SAYINGWAS   ,tolstoy
NEEDS LOOK  DEEPER,hawthorne
SHALL BECOMEBOUND ,shakespeare
PITCH SOEVERBUT   ,shakespeare
WEI   AND   WHEN  ,confucius
GREAT FAVOURCOME  ,shakespeare
AND   ILL   THAT  ,confucius
HAND  WAS   SAYING,tolstoy
CLEAN SMOOTHAND   ,tolstoy
WHEN  THE   BEARER,confucius
VALOURBELIKETHIS  ,shakespeare
THOSE DAYS  THEY  ,plato
SOFT  THE   EAST  ,confucius
SHOULDNOT   REFUSE,confucius
AVOID SIN   REPLY ,aquinas
HAVINGSEEN  THEM  ,confucius
WINE  BUT   WAS   ,tolstoy
THAT  MAN   HAVING,aquinas
MORE  LOVELYSHE   ,tolstoy
DESIREWHICH YOU   ,confucius
GOOD  MAN   TEACH ,confucius
FELL  SOUL  FLEET ,shakespeare
HAPPY SMILE YES   ,tolstoy
SEVEN YOUTHSTHAN  ,plato
FOR   LABOURWHICH ,plato
HIS   WISDOMBUT   ,confucius
ARE   QUITE YOUNG ,plato
BRASS AND   ALL   ,plato
QUIET THE   FORMER,confucius
LIFE  THAT  ALL   ,plato
ALWAYSWORTH HAVING,plato
THE   REAL  WORLD ,hawthorne
OBJ   THE   TIMID ,aquinas
CROPS AND   THEY  ,aquinas
MUSIC COULD HAVE  ,confucius
OUR   SECONDWAR   ,tolstoy
WHOM  THE   UNION ,aquinas
CUBITSHIGH  AND   ,aquinas
ONIS  THE   BROAD ,hawthorne
WHICH WITH  GOD   ,aquinas
DEVIL MORE  DAMND ,shakespeare
BABE  HATH  BEEN  ,hawthorne
MASTERSAID  YUNG  ,confucius
HIM   OFF   ALAS  ,confucius
FIRST MEN   WHO   ,plato
TSZE  CHAP  TSZE  ,confucius
OTHERSCOULD NOT   ,confucius
THE   SHAME THAT  ,hawthorne
AND   LIFE  HAVE  ,confucius
COMES INTO  YOUR  ,plato
RATE  WHAT  NEED  ,confucius
ALL   THESE QUESTS,tolstoy
MEAN  SOME  FORM  ,plato
SAME  THING WOULD ,tolstoy
AXE   SHAFT HEWING,confucius
SOME  THERE MAY   ,confucius
THEY  MIGHT HAPPEN,aquinas
THE   DINNERPOT   ,hawthorne
SUITEDFOR   THAT  ,aquinas
YES   SAID  NATSHA,tolstoy
THE   ALL   HAIL  ,shakespeare
BEING AND   YET   ,aquinas
LAW   AND   WHAT  ,plato
WHICH REMAINHAVE  ,aquinas
YOU   WATCH MONEY ,tolstoy
SHOP  WINDOWAND   ,hawthorne
SHOULDARGUE WITH  ,plato
MAKE  HIS   MUSIC ,hawthorne
MESS  AND   LIVE  ,plato
HAS   GOOD  COURTS,plato
THIS  FIRST THERE ,aquinas
HOPE  COR   NOW   ,aquinas
WHICH ALL   THEIR ,tolstoy
SHOP  DOOR  HER   ,hawthorne
STILL THERE ARE   ,aquinas
KRSTENTHE   STAFF ,tolstoy
FOR   FOOD  SEXUAL,aquinas
HITHERWAS   NOT   ,plato
LIVINGNOW   MAN   ,aquinas
UPON  THEM  SHALL ,plato
WHO   NOW   ARE   ,plato
HOW   THOU  FINDST,shakespeare
CVIII THAT  GOD   ,aquinas
ALSO  FOUR  EARS  ,plato
HANDS WITH  HAIRY ,tolstoy
THE   MIND  MUCH  ,shakespeare
LIE   LEAVESHIM   ,shakespeare
WHEN  DEAD  AND   ,confucius
HELL  HATED LIE   ,shakespeare
DIVINENATURETHUS  ,aquinas
THE   HIGHERITS   ,aquinas
SENT  HER   ABROAD,tolstoy
MAIDENLADY  RATHER,hawthorne
THAT  THE   MOOR  ,shakespeare
HIS   DREARYWATCH ,hawthorne
KIN   ARE   YOU   ,shakespeare
SOUL  LIKE  THE   ,plato
WHEN  THEIR MUTUAL,hawthorne
THREE FOR   ONE   ,plato
CLAD  HUNGRYTOO   ,tolstoy
ITS   RED   HALO  ,tolstoy
HAS   BEEN  JUSTLY,plato
LEAVE HER   PARDON,shakespeare
LIVE  MUST  THE   ,hawthorne
AFTER TAKINGDUE   ,aquinas
HATH  HIS   PROPER,aquinas
YOU   EXEUNTLADY  ,shakespeare
LAWS  AND   FILLS ,plato
THEN  LET   WHAT  ,plato
HERE  SOME  SIX   ,hawthorne
VOID  AND   EMPTY ,shakespeare
NOT   BODYS DEATH ,shakespeare
ITS   CAUSE WHEN  ,aquinas
THE   TRAIN HAD   ,tolstoy
HIS   FOOD  DOES  ,confucius
FROST THEY  ALL   ,tolstoy
YET   HIS   MEANS ,shakespeare
SAID  FIRMLYWHAT  ,tolstoy
ALIVE THE   SON   ,confucius
COVER THE   TABLE ,shakespeare
THAT  HESTERCOULD ,hawthorne
DEUT  THAT  JUDGES,aquinas
CAMPS ALARUMWITHIN,shakespeare
GROUNDAND   THERE ,aquinas
THE   FORK  INVADE,shakespeare
STILL SEEMEDALMOST,hawthorne
